team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612757,POR,2021-22,0.142,0.586,0.548,0.233,1.1,1.1,0.6,110.1,-0.1,0.101,0.283
1610612757,POR,2022-23,0.173,0.645,0.564,0.331,2.23,0.9,0.3,117.4,2.1,0.022,0.112
1610612757,POR,2023-24,0.141,0.587,0.571,0.211,0.91,1.0,0.8,115.3,-8.7,0.096,0.25
1610612757,POR,2024-25,0.137,0.679,0.647,0.12,1.24,0.7,1.7,108.3,-2.0,0.097,0.217
1610612758,SAC,2015-16,0.156,0.538,0.477,0.351,0.86,1.6,1.4,104.9,1.3,0.07,0.249
1610612758,SAC,2016-17,0.125,0.559,0.502,0.246,1.12,1.5,0.9,106.3,2.3,0.034,0.156
1610612758,SAC,2017-18,0.143,0.566,0.481,0.185,2.0,0.1,0.0,100.0,-4.6,0.131,0.184
1610612758,SAC,2018-19,0.124,0.562,0.525,0.237,0.63,0.5,1.0,111.0,-3.2,0.092,0.18
1610612758,SAC,2019-20,0.124,0.558,0.513,0.29,2.2,1.5,0.5,114.6,-4.0,0.021,0.099
1610612758,SAC,2020-21,0.148,0.6,0.559,0.191,2.25,1.2,0.5,100.5,-3.3,0.051,0.135
1610612758,SAC,2021-22,0.161,0.637,0.598,0.221,1.66,1.0,0.4,110.1,-0.6,0.092,0.264
1610612758,SAC,2022-23,0.161,0.668,0.632,0.213,2.49,0.8,0.5,116.8,3.9,0.096,0.275
1610612758,SAC,2023-24,0.169,0.637,0.609,0.22,2.47,0.9,0.6,115.2,0.8,0.097,0.295
1610612758,SAC,2024-25,0.164,0.655,0.627,0.213,2.09,0.7,0.4,113.9,2.6,0.11,0.286
1610612759,SAS,2015-16,0.181,0.662,0.603,0.22,0.72,0.2,0.4,102.3,4.5,0.154,0.246
1610612759,SAS,2016-17,0.174,0.61,0.541,0.306,1.69,1.8,0.7,105.1,8.7,0.034,0.143
1610612759,SAS,2017-18,0.182,0.572,0.518,0.304,1.31,2.0,1.0,95.4,3.9,0.029,0.159
1610612759,SAS,2018-19,0.143,0.576,0.522,0.268,1.35,0.5,1.3,111.0,1.5,0.096,0.18
1610612759,SAS,2019-20,0.25,0.25,0.25,0.267,0.0,0.0,0.0,77.8,33.3,0.3,0.333
1610612759,SAS,2020-21,0.139,0.591,0.505,0.255,3.55,0.9,0.2,115.5,-2.5,0.019,0.106
1610612759,SAS,2021-22,0.163,0.533,0.5,0.268,3.48,2.0,0.3,111.0,1.9,0.031,0.196
